request_key,custom_id,role,study_id,profile_id,condition_id,outcome_id,replicate_id,requested_model,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,seed,status,required_fields,response_key_map,request_stage,consensus_interaction_protocol_id,consensus_stage_a_request_key,consensus_stage_a_prompt_hash,consensus_stage_a_schema_hash,consensus_feedback_hash
F|target|F0114|Social justice|inst_trust_mean|replicate_1,F-9c6f80e4943deb60ac3b0ae167f198fde5b6a1cb,F,target,F0114,Social justice,inst_trust_mean,1,google/gemma-4-31B-it,69256fe6146cdd2c87111cda22351483193479cbc436d4d38c7ed9da9e46365f,897ce0364d6f8945fcb85096754df92684e7b0cc5eca20b40646be6b861e7b4d,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1293741355,pending,inst_trust_epa_1|inst_trust_nasa_1|inst_trust_noaa_1|inst_trust_uni_1|inst_trust_gov_1,"{""inst_trust_epa_1"": ""inst_trust_epa"", ""inst_trust_gov_1"": ""inst_trust_federal_gov"", ""inst_trust_nasa_1"": ""inst_trust_nasa"", ""inst_trust_noaa_1"": ""inst_trust_noaa"", ""inst_trust_uni_1"": ""inst_trust_universities""}",standard,,,,,
F|target|F0114|Social justice|belief_post|replicate_1,F-2cccce1e0988271c380deec08a8c6e8a870c0e1d,F,target,F0114,Social justice,belief_post,1,google/gemma-4-31B-it,0053fc7b12181feaf12788b15e63940c7ae8a2b1a6b96c5c72533c787b0c43bd,c6cd4ea417b0f21de505645457e277e422387fb38f012e29fca3d65957bc4a0f,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1663157080,pending,belief_post_1,"{""belief_post_1"": ""belief_post""}",standard,,,,,
F|target|F0114|Social justice|concern_mean|replicate_1,F-4083d2f93a3992b7a6e817b18780f38b8fb5cd2b,F,target,F0114,Social justice,concern_mean,1,google/gemma-4-31B-it,9d85ae8089093716451d4e14163a53e4156654a3b41efead2af5265af548e8ef,3624e5ec5268b8d8172c1bececa0f7d1ae67f15beef0f2964e9ed2f96d593562,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,994130090,pending,concern_1_1|concern_2_1|concern_3_1,"{""concern_1_1"": ""concern_1"", ""concern_2_1"": ""concern_2"", ""concern_3_1"": ""concern_3""}",standard,,,,,
F|target|F0114|Social justice|policy_general|replicate_1,F-c5271676398e2551554fd7f15f5201a66338f552,F,target,F0114,Social justice,policy_general,1,google/gemma-4-31B-it,0744dee2d3f05b74885d175eab6d8d602fff2fee2f0bb418105f6916380e4855,5a04deea2379c0c7af577994445fc5f4b73df7fa6165618d5db5a2eb92fdfeb4,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1138512448,pending,policy_general_1,"{""policy_general_1"": ""policy_general""}",standard,,,,,
F|target|F0114|Social justice|policy_specific_mean|replicate_1,F-0be0d22732f8bfcf6190d5ee438a9586237d1683,F,target,F0114,Social justice,policy_specific_mean,1,google/gemma-4-31B-it,3aa4cbc47429a59bc56931dc8459b35e817aee8528ad2afbbdd0244a3c502a40,a13d0689e6aca8f3691efbaa2964542b5c56fc1d50110b207ba32c65bf6a5bd3,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1253729309,pending,policy_specific_1_1|policy_specific_2_1|policy_specific_3_1|policy_specific_4_1|policy_specific_5_1|policy_specific_6_1|policy_specific_7_1,"{""policy_specific_1_1"": ""policy_specific_1"", ""policy_specific_2_1"": ""policy_specific_2"", ""policy_specific_3_1"": ""policy_specific_3"", ""policy_specific_4_1"": ""policy_specific_4"", ""policy_specific_5_1"": ""policy_specific_5"", ""policy_specific_6_1"": ""policy_specific_6"", ""policy_specific_7_1"": ""policy_specific_7""}",standard,,,,,
F|target|F0114|Social justice|behavior_mean|replicate_1,F-51769309247ba4365b73ada6cb8d94f434ed2f35,F,target,F0114,Social justice,behavior_mean,1,google/gemma-4-31B-it,3d1b61b7f7fd1106611bccb2bd4beee13529d8e405898b0203363457b8671472,570dbe4f75ab4a061bad84714efd29f563b8756e11c9eca4f1705dad268f0f47,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1198049865,pending,individual_meat_1|individual_transport_1|individual_solar_1|individual_fly_1|individual_talk_1|individual_donate_1,"{""individual_donate_1"": ""behavior_donate"", ""individual_fly_1"": ""behavior_fly"", ""individual_meat_1"": ""behavior_meat"", ""individual_solar_1"": ""behavior_solar"", ""individual_talk_1"": ""behavior_talk"", ""individual_transport_1"": ""behavior_transport""}",standard,,,,,
F|target|F0114|Social justice|donation_ams|replicate_1,F-2309ab4480c8dfe85134ad8c941c37e711c4ed83,F,target,F0114,Social justice,donation_ams,1,google/gemma-4-31B-it,c683b9edfc7cc2e36c56e70c4db3d94983824a4897ef7396c03a03081208747d,6949741c0c18a58c24af7df419e9d57d158c77675c533f78d0d49b8d62b43caf,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1188836977,pending,donation,"{""donation"": ""donation_ams""}",standard,,,,,
F|target|F0114|Social justice|newsletter_signup|replicate_1,F-d7d1a305df09b661b04fcbfa091cdf3b4393222a,F,target,F0114,Social justice,newsletter_signup,1,google/gemma-4-31B-it,761b9821beb7fc921f2bc5813fe0affa56cb9a7ee084b20eb3a9d3e8f03ee895,4b6b8993ef74bd8e53209a244498caba32ac0e2f12c547b8695595399f80ea07,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,246217840,pending,newsletter,"{""newsletter"": ""newsletter_signup""}",standard,,,,,
F|target|F0114|Interview Prof. Maraun|trust_multidimensional|replicate_1,F-221bd72920f899279cfc719872507c1f71a3fad3,F,target,F0114,Interview Prof. Maraun,trust_multidimensional,1,google/gemma-4-31B-it,e78dba92e97f7f1aa04f7212b4b0fc646a9e0ca1c79cf239bb9df4233567b387,b8d0cc51184a7feca94964de9c8ff25a56d9b6c542047b68c4fa298aa48e2f3b,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1697662841,pending,trust_competent_1|trust_intelligent_1|trust_qualified_1|trust_honest_1|trust_ethical_1|trust_sincere_1|trust_concerned_1|trust_improve_1|trust_considerate_1|trust_feedback_1|trust_transparent_1|trust_attention_1,"{""trust_attention_1"": ""trust_openness_3"", ""trust_competent_1"": ""trust_competence_1"", ""trust_concerned_1"": ""trust_benevolence_1"", ""trust_considerate_1"": ""trust_benevolence_3"", ""trust_ethical_1"": ""trust_integrity_2"", ""trust_feedback_1"": ""trust_openness_1"", ""trust_honest_1"": ""trust_integrity_1"", ""trust_improve_1"": ""trust_benevolence_2"", ""trust_intelligent_1"": ""trust_competence_2"", ""trust_qualified_1"": ""trust_competence_3"", ""trust_sincere_1"": ""trust_integrity_3"", ""trust_transparent_1"": ""trust_openness_2""}",standard,,,,,
F|target|F0114|Interview Prof. Maraun|trust_post|replicate_1,F-9a4affa6a9d90f2a6ba0d38b1f0f2ca5b8f29762,F,target,F0114,Interview Prof. Maraun,trust_post,1,google/gemma-4-31B-it,563ea70f0344a84df045cee9756c81870cd126fd18990364680e991f5a780119,d29ad2f126ee4a74415d3a7edcaf4da97941d2fe638985dbab28b1503afadf7a,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1584336505,pending,trust_post_1,"{""trust_post_1"": ""trust_post""}",standard,,,,,
F|target|F0114|Interview Prof. Maraun|distrust_post|replicate_1,F-e203fdcd153cce14b4360560f477e9d105f4a4f3,F,target,F0114,Interview Prof. Maraun,distrust_post,1,google/gemma-4-31B-it,a0e3f1ca6c7211a94dc7366c67303bce58b54daffab5ad0c94060b452c821493,fed4737c522eac550e0c1d3cad20c787f669755276abfa7f2cb390db55e86cd0,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1497680305,pending,distrust_1,"{""distrust_1"": ""distrust_post""}",standard,,,,,
F|target|F0114|Interview Prof. Maraun|funding_perceptions|replicate_1,F-1c64fbb576b2354abacd7e9192749325d69fb315,F,target,F0114,Interview Prof. Maraun,funding_perceptions,1,google/gemma-4-31B-it,4d8e060a8f6ff14a7a826d82c0ea257c0135b89f9e6ff1b4d1e366ab1a64079f,1f37ad536e93c08f963fad072adf906c67c6305224c16e7c630a59ae50979206,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,796667061,pending,funding_5,"{""funding_5"": ""funding_5_raw""}",standard,,,,,
F|target|F0114|Interview Prof. Maraun|policy_role_mean|replicate_1,F-c93bc915df4ee7c032022f9af7d0312f93ca94db,F,target,F0114,Interview Prof. Maraun,policy_role_mean,1,google/gemma-4-31B-it,3f02a98fc5813e635aca49c673357fac205b29e23036a7e33f6dd79468da047b,ee5d910e61480dd9adb6ad1a454f9428b003ccf500c5135ea7a93d21fa8cd41e,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1908832750,pending,policy_1_1|policy_2_1|policy_3_1|policy_4_1,"{""policy_1_1"": ""policy_role_1"", ""policy_2_1"": ""policy_role_2"", ""policy_3_1"": ""policy_role_3"", ""policy_4_1"": ""policy_role_4""}",standard,,,,,
F|target|F0114|Interview Prof. Maraun|inst_trust_mean|replicate_1,F-182b08510e88179f0e120ee740faf2b8b8a7b4b1,F,target,F0114,Interview Prof. Maraun,inst_trust_mean,1,google/gemma-4-31B-it,1deec307e388529d8f2fd68d840d0f6b71d74d693fb37b3acac57e3a562b2f11,897ce0364d6f8945fcb85096754df92684e7b0cc5eca20b40646be6b861e7b4d,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1054746689,pending,inst_trust_epa_1|inst_trust_nasa_1|inst_trust_noaa_1|inst_trust_uni_1|inst_trust_gov_1,"{""inst_trust_epa_1"": ""inst_trust_epa"", ""inst_trust_gov_1"": ""inst_trust_federal_gov"", ""inst_trust_nasa_1"": ""inst_trust_nasa"", ""inst_trust_noaa_1"": ""inst_trust_noaa"", ""inst_trust_uni_1"": ""inst_trust_universities""}",standard,,,,,
F|target|F0114|Interview Prof. Maraun|belief_post|replicate_1,F-4b80599f1715c663aa343ddfd86ff8e4e59784fd,F,target,F0114,Interview Prof. Maraun,belief_post,1,google/gemma-4-31B-it,2b9f37136242b5414be935693f552283918d6f93611a60ef7cf0272b4365bd90,c6cd4ea417b0f21de505645457e277e422387fb38f012e29fca3d65957bc4a0f,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,773224866,pending,belief_post_1,"{""belief_post_1"": ""belief_post""}",standard,,,,,
F|target|F0114|Interview Prof. Maraun|concern_mean|replicate_1,F-0234b8ded4beb0c512d60752bc102b03768e8f4e,F,target,F0114,Interview Prof. Maraun,concern_mean,1,google/gemma-4-31B-it,7c10f7bc3942fe57fd4db700b2ef1ed411dcebffc4b59171ddd3e54d1c96e410,3624e5ec5268b8d8172c1bececa0f7d1ae67f15beef0f2964e9ed2f96d593562,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1495802498,pending,concern_1_1|concern_2_1|concern_3_1,"{""concern_1_1"": ""concern_1"", ""concern_2_1"": ""concern_2"", ""concern_3_1"": ""concern_3""}",standard,,,,,
F|target|F0114|Interview Prof. Maraun|policy_general|replicate_1,F-a59ed38154ed89ce086cc3650d749f6fb27caa15,F,target,F0114,Interview Prof. Maraun,policy_general,1,google/gemma-4-31B-it,b0447ce6d2644049e82a4f6ccba179da2da76fe97196933e8d03e8f2430fafb6,5a04deea2379c0c7af577994445fc5f4b73df7fa6165618d5db5a2eb92fdfeb4,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,539701459,pending,policy_general_1,"{""policy_general_1"": ""policy_general""}",standard,,,,,
F|target|F0114|Interview Prof. Maraun|policy_specific_mean|replicate_1,F-df046ff5788618c0c78d7e9b3c8bb15e74a80637,F,target,F0114,Interview Prof. Maraun,policy_specific_mean,1,google/gemma-4-31B-it,45aa7b785bffcbf3617eb49ded0ead3cb234da63aa5385dad96770e11feab4b4,a13d0689e6aca8f3691efbaa2964542b5c56fc1d50110b207ba32c65bf6a5bd3,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,915339438,pending,policy_specific_1_1|policy_specific_2_1|policy_specific_3_1|policy_specific_4_1|policy_specific_5_1|policy_specific_6_1|policy_specific_7_1,"{""policy_specific_1_1"": ""policy_specific_1"", ""policy_specific_2_1"": ""policy_specific_2"", ""policy_specific_3_1"": ""policy_specific_3"", ""policy_specific_4_1"": ""policy_specific_4"", ""policy_specific_5_1"": ""policy_specific_5"", ""policy_specific_6_1"": ""policy_specific_6"", ""policy_specific_7_1"": ""policy_specific_7""}",standard,,,,,
F|target|F0114|Interview Prof. Maraun|behavior_mean|replicate_1,F-911bf977689d2f2e952fdceff5e1b2e9fed11f76,F,target,F0114,Interview Prof. Maraun,behavior_mean,1,google/gemma-4-31B-it,381dc0d244314094d37d73cae4ab64a1ef78b1e90adc9f871a6ec2376273cde6,570dbe4f75ab4a061bad84714efd29f563b8756e11c9eca4f1705dad268f0f47,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,181740063,pending,individual_meat_1|individual_transport_1|individual_solar_1|individual_fly_1|individual_talk_1|individual_donate_1,"{""individual_donate_1"": ""behavior_donate"", ""individual_fly_1"": ""behavior_fly"", ""individual_meat_1"": ""behavior_meat"", ""individual_solar_1"": ""behavior_solar"", ""individual_talk_1"": ""behavior_talk"", ""individual_transport_1"": ""behavior_transport""}",standard,,,,,
F|target|F0114|Interview Prof. Maraun|donation_ams|replicate_1,F-a1f6441a3ecd08fd9f3c0a2407961ffd330f7a01,F,target,F0114,Interview Prof. Maraun,donation_ams,1,google/gemma-4-31B-it,ebc4dcffe2914f7e332030cbd4f32babb01ae4068f99622454651a70a1afc44a,6949741c0c18a58c24af7df419e9d57d158c77675c533f78d0d49b8d62b43caf,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,45715764,pending,donation,"{""donation"": ""donation_ams""}",standard,,,,,
F|target|F0114|Interview Prof. Maraun|newsletter_signup|replicate_1,F-892d1d444a75d756a26b27ff86130bcde6244a74,F,target,F0114,Interview Prof. Maraun,newsletter_signup,1,google/gemma-4-31B-it,21f26857781092e5236a6aa50ce7c951e48b8c0aa7334ce1f7dcb254132e8930,4b6b8993ef74bd8e53209a244498caba32ac0e2f12c547b8695595399f80ea07,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1557139936,pending,newsletter,"{""newsletter"": ""newsletter_signup""}",standard,,,,,
F|target|F0114|Funding|trust_multidimensional|replicate_1,F-57a194914ec01369cbc5866a1e0c34fea3d54def,F,target,F0114,Funding,trust_multidimensional,1,google/gemma-4-31B-it,36dedf7f9a8e4fee6cc7876ce32c38412e3f9975451b7394bf51a5b02b4c3e94,b8d0cc51184a7feca94964de9c8ff25a56d9b6c542047b68c4fa298aa48e2f3b,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,2114141324,pending,trust_competent_1|trust_intelligent_1|trust_qualified_1|trust_honest_1|trust_ethical_1|trust_sincere_1|trust_concerned_1|trust_improve_1|trust_considerate_1|trust_feedback_1|trust_transparent_1|trust_attention_1,"{""trust_attention_1"": ""trust_openness_3"", ""trust_competent_1"": ""trust_competence_1"", ""trust_concerned_1"": ""trust_benevolence_1"", ""trust_considerate_1"": ""trust_benevolence_3"", ""trust_ethical_1"": ""trust_integrity_2"", ""trust_feedback_1"": ""trust_openness_1"", ""trust_honest_1"": ""trust_integrity_1"", ""trust_improve_1"": ""trust_benevolence_2"", ""trust_intelligent_1"": ""trust_competence_2"", ""trust_qualified_1"": ""trust_competence_3"", ""trust_sincere_1"": ""trust_integrity_3"", ""trust_transparent_1"": ""trust_openness_2""}",standard,,,,,
F|target|F0114|Funding|trust_post|replicate_1,F-30f9ba45305d07c9069e15f1fc7c64a47247c2a4,F,target,F0114,Funding,trust_post,1,google/gemma-4-31B-it,1b95b4460e1c525c47dc4c32c6511ede2e659f7a52a0605f39ac73bb49e97b2f,d29ad2f126ee4a74415d3a7edcaf4da97941d2fe638985dbab28b1503afadf7a,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,307264596,pending,trust_post_1,"{""trust_post_1"": ""trust_post""}",standard,,,,,
F|target|F0114|Funding|distrust_post|replicate_1,F-0ed2572156831666042e0a11c1e498daa831d942,F,target,F0114,Funding,distrust_post,1,google/gemma-4-31B-it,b5a6ac5767d924b3c0130948500f962753bc9f4d008f4d115ab2b92b9fc1e326,fed4737c522eac550e0c1d3cad20c787f669755276abfa7f2cb390db55e86cd0,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1948763304,pending,distrust_1,"{""distrust_1"": ""distrust_post""}",standard,,,,,
F|target|F0114|Funding|funding_perceptions|replicate_1,F-8594543fd699fc477d0dfcdb8afb68b4cd0a9e70,F,target,F0114,Funding,funding_perceptions,1,google/gemma-4-31B-it,ef93621de3ae520ddd45d1f53ba4db4684139dae77db2b82ff72548e158cd1e3,1f37ad536e93c08f963fad072adf906c67c6305224c16e7c630a59ae50979206,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1640146120,pending,funding_5,"{""funding_5"": ""funding_5_raw""}",standard,,,,,
F|target|F0114|Funding|policy_role_mean|replicate_1,F-9c2dbbd47674905a5586b54f10b95967b5fb6295,F,target,F0114,Funding,policy_role_mean,1,google/gemma-4-31B-it,a4d431e3a44b5fcdf9085b35c1a7bf52cc8e8cbf4a67218a853bae8191ffb71e,ee5d910e61480dd9adb6ad1a454f9428b003ccf500c5135ea7a93d21fa8cd41e,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,785385477,pending,policy_1_1|policy_2_1|policy_3_1|policy_4_1,"{""policy_1_1"": ""policy_role_1"", ""policy_2_1"": ""policy_role_2"", ""policy_3_1"": ""policy_role_3"", ""policy_4_1"": ""policy_role_4""}",standard,,,,,
F|target|F0114|Funding|inst_trust_mean|replicate_1,F-9f144039fd9f0951f5ba5b343e075bd6f5af5144,F,target,F0114,Funding,inst_trust_mean,1,google/gemma-4-31B-it,c3d17b04ae4aaf1f4e7ac1abf5cfea2b344b5f6c688e8c7b5a2a88105c6451a4,897ce0364d6f8945fcb85096754df92684e7b0cc5eca20b40646be6b861e7b4d,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1002932679,pending,inst_trust_epa_1|inst_trust_nasa_1|inst_trust_noaa_1|inst_trust_uni_1|inst_trust_gov_1,"{""inst_trust_epa_1"": ""inst_trust_epa"", ""inst_trust_gov_1"": ""inst_trust_federal_gov"", ""inst_trust_nasa_1"": ""inst_trust_nasa"", ""inst_trust_noaa_1"": ""inst_trust_noaa"", ""inst_trust_uni_1"": ""inst_trust_universities""}",standard,,,,,
F|target|F0114|Funding|belief_post|replicate_1,F-1a301a31b357d6c0989f3dbb05d92009421e4a30,F,target,F0114,Funding,belief_post,1,google/gemma-4-31B-it,ff6c09a4efbd574ff54f0ff3aaf39ac4e977a78c3abc02a852c39ff378978ccc,c6cd4ea417b0f21de505645457e277e422387fb38f012e29fca3d65957bc4a0f,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1740114723,pending,belief_post_1,"{""belief_post_1"": ""belief_post""}",standard,,,,,
F|target|F0114|Funding|concern_mean|replicate_1,F-f4a0cfa6fb7e571e9791be754cfc8fb7d6204c95,F,target,F0114,Funding,concern_mean,1,google/gemma-4-31B-it,67c233e5d57554054b34461c3962325a802b198940f768bdc6293e0bdda71214,3624e5ec5268b8d8172c1bececa0f7d1ae67f15beef0f2964e9ed2f96d593562,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1690302063,pending,concern_1_1|concern_2_1|concern_3_1,"{""concern_1_1"": ""concern_1"", ""concern_2_1"": ""concern_2"", ""concern_3_1"": ""concern_3""}",standard,,,,,
F|target|F0114|Funding|policy_general|replicate_1,F-cf5840e13c86fb518498db83ef65cef704188f1a,F,target,F0114,Funding,policy_general,1,google/gemma-4-31B-it,2feeade9edfdc9514d34427a806ecaa8d728b37e1d772529f25e6cc39ae614d4,5a04deea2379c0c7af577994445fc5f4b73df7fa6165618d5db5a2eb92fdfeb4,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1530363158,pending,policy_general_1,"{""policy_general_1"": ""policy_general""}",standard,,,,,
F|target|F0114|Funding|policy_specific_mean|replicate_1,F-631eb2cdd6b9aabe6a9aabec56d7ff736a448d0c,F,target,F0114,Funding,policy_specific_mean,1,google/gemma-4-31B-it,65ede6271482aa88e446278726f473482f3c49f71084cccfe2f4ef0efad7a8d8,a13d0689e6aca8f3691efbaa2964542b5c56fc1d50110b207ba32c65bf6a5bd3,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,485953627,pending,policy_specific_1_1|policy_specific_2_1|policy_specific_3_1|policy_specific_4_1|policy_specific_5_1|policy_specific_6_1|policy_specific_7_1,"{""policy_specific_1_1"": ""policy_specific_1"", ""policy_specific_2_1"": ""policy_specific_2"", ""policy_specific_3_1"": ""policy_specific_3"", ""policy_specific_4_1"": ""policy_specific_4"", ""policy_specific_5_1"": ""policy_specific_5"", ""policy_specific_6_1"": ""policy_specific_6"", ""policy_specific_7_1"": ""policy_specific_7""}",standard,,,,,
F|target|F0114|Funding|behavior_mean|replicate_1,F-046b9f17b48c29ecb6250bc8eaf5261420298d28,F,target,F0114,Funding,behavior_mean,1,google/gemma-4-31B-it,b841c010a72ba86c3e723fae26daef797cefcc7d80647b123bc17b9a62796e1f,570dbe4f75ab4a061bad84714efd29f563b8756e11c9eca4f1705dad268f0f47,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1029924891,pending,individual_meat_1|individual_transport_1|individual_solar_1|individual_fly_1|individual_talk_1|individual_donate_1,"{""individual_donate_1"": ""behavior_donate"", ""individual_fly_1"": ""behavior_fly"", ""individual_meat_1"": ""behavior_meat"", ""individual_solar_1"": ""behavior_solar"", ""individual_talk_1"": ""behavior_talk"", ""individual_transport_1"": ""behavior_transport""}",standard,,,,,
F|target|F0114|Funding|donation_ams|replicate_1,F-9397e951a75fe0b36bedad634998638ba55670eb,F,target,F0114,Funding,donation_ams,1,google/gemma-4-31B-it,e1382777ccdc65b14b6423e32fce8ed2c29af40f2abff18be3a180e3d3500d6f,6949741c0c18a58c24af7df419e9d57d158c77675c533f78d0d49b8d62b43caf,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1318040408,pending,donation,"{""donation"": ""donation_ams""}",standard,,,,,
F|target|F0114|Funding|newsletter_signup|replicate_1,F-0ed093689af067d72d48765ba35caf11916ec721,F,target,F0114,Funding,newsletter_signup,1,google/gemma-4-31B-it,a374e3b872931fa803d4f201d851b05938f7830eaa19c0a4bcae3eeccb3bb2f0,4b6b8993ef74bd8e53209a244498caba32ac0e2f12c547b8695595399f80ea07,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,949063336,pending,newsletter,"{""newsletter"": ""newsletter_signup""}",standard,,,,,
F|target|F0114|Oil industry misinformation|trust_multidimensional|replicate_1,F-626ffbd629f25ca021ab346e1b60e312479c70eb,F,target,F0114,Oil industry misinformation,trust_multidimensional,1,google/gemma-4-31B-it,f87e6cda62a4ef43dd696043a4d5400523a2dea1aa55b1678838f77e6780b341,b8d0cc51184a7feca94964de9c8ff25a56d9b6c542047b68c4fa298aa48e2f3b,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1859277901,pending,trust_competent_1|trust_intelligent_1|trust_qualified_1|trust_honest_1|trust_ethical_1|trust_sincere_1|trust_concerned_1|trust_improve_1|trust_considerate_1|trust_feedback_1|trust_transparent_1|trust_attention_1,"{""trust_attention_1"": ""trust_openness_3"", ""trust_competent_1"": ""trust_competence_1"", ""trust_concerned_1"": ""trust_benevolence_1"", ""trust_considerate_1"": ""trust_benevolence_3"", ""trust_ethical_1"": ""trust_integrity_2"", ""trust_feedback_1"": ""trust_openness_1"", ""trust_honest_1"": ""trust_integrity_1"", ""trust_improve_1"": ""trust_benevolence_2"", ""trust_intelligent_1"": ""trust_competence_2"", ""trust_qualified_1"": ""trust_competence_3"", ""trust_sincere_1"": ""trust_integrity_3"", ""trust_transparent_1"": ""trust_openness_2""}",standard,,,,,
F|target|F0114|Oil industry misinformation|trust_post|replicate_1,F-2256fce889ca0c2b14850c81c1f9157717f3ae30,F,target,F0114,Oil industry misinformation,trust_post,1,google/gemma-4-31B-it,3206e730b6f803f79171ed1f1ca9f96dc4756b0d3dedc822dcc6b041ac611950,d29ad2f126ee4a74415d3a7edcaf4da97941d2fe638985dbab28b1503afadf7a,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1316488700,pending,trust_post_1,"{""trust_post_1"": ""trust_post""}",standard,,,,,
F|target|F0114|Oil industry misinformation|distrust_post|replicate_1,F-8f600031273f8c970eda5e17d48d057cefa65e4a,F,target,F0114,Oil industry misinformation,distrust_post,1,google/gemma-4-31B-it,12594609ae906c6c50b202400d78b4886efad04d92df8bc2225abbf5f3d41a74,fed4737c522eac550e0c1d3cad20c787f669755276abfa7f2cb390db55e86cd0,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1174375675,pending,distrust_1,"{""distrust_1"": ""distrust_post""}",standard,,,,,
F|target|F0114|Oil industry misinformation|funding_perceptions|replicate_1,F-fde8e7f56ad7933aa51bc70b12ef80afab134d6e,F,target,F0114,Oil industry misinformation,funding_perceptions,1,google/gemma-4-31B-it,c682722feec03be063d0aa590c10b1612599518b38f731077f5e2c91ffb9ee75,1f37ad536e93c08f963fad072adf906c67c6305224c16e7c630a59ae50979206,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1722377000,pending,funding_5,"{""funding_5"": ""funding_5_raw""}",standard,,,,,
F|target|F0114|Oil industry misinformation|policy_role_mean|replicate_1,F-ff1b182ab9b1ce219e4212b26985f9a2b7665247,F,target,F0114,Oil industry misinformation,policy_role_mean,1,google/gemma-4-31B-it,3fdb02ecdaef42429e7c89fd7010b0d73de182f9dc05ba387eb4e95e7bb9e658,ee5d910e61480dd9adb6ad1a454f9428b003ccf500c5135ea7a93d21fa8cd41e,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,937950842,pending,policy_1_1|policy_2_1|policy_3_1|policy_4_1,"{""policy_1_1"": ""policy_role_1"", ""policy_2_1"": ""policy_role_2"", ""policy_3_1"": ""policy_role_3"", ""policy_4_1"": ""policy_role_4""}",standard,,,,,
F|target|F0114|Oil industry misinformation|inst_trust_mean|replicate_1,F-0a19b7bffeed38e28d88aa585094f598ad381809,F,target,F0114,Oil industry misinformation,inst_trust_mean,1,google/gemma-4-31B-it,a937e65e9ad29b6ee61086cd2593679834ad061ce6f1931bde8e1cb693bc014f,897ce0364d6f8945fcb85096754df92684e7b0cc5eca20b40646be6b861e7b4d,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,320907362,pending,inst_trust_epa_1|inst_trust_nasa_1|inst_trust_noaa_1|inst_trust_uni_1|inst_trust_gov_1,"{""inst_trust_epa_1"": ""inst_trust_epa"", ""inst_trust_gov_1"": ""inst_trust_federal_gov"", ""inst_trust_nasa_1"": ""inst_trust_nasa"", ""inst_trust_noaa_1"": ""inst_trust_noaa"", ""inst_trust_uni_1"": ""inst_trust_universities""}",standard,,,,,
